Customer_ID,Age,Gender,Location,Subscription_Type,Account_Age_Months,Monthly_Spending,Total_Usage_Hours,Support_Calls,Late_Payments,Streaming_Usage,Discount_Used,Satisfaction_Score,Last_Interaction_Type,Complaint_Tickets,Promo_Opted_In,Churn
3853,62,Male,Texas,Basic,3,143.37,90,3,2,94,90,8,Neutral,2,0,1
5682,38,Female,California,Basic,33,190.81,454,4,1,94,22,5,Neutral,3,1,0
2269,50,Female,California,Basic,48,72.92,471,2,1,76,84,10,Negative,3,1,1
3020,35,Female,New York,Basic,35,83.03,141,6,3,9,64,2,Neutral,3,1,0
7204,50,Male,Texas,Enterprise,28,139.72,310,0,0,67,1,3,Positive,1,1,1
1564,49,Female,Florida,Premium,53,121.73,291,3,0,34,72,2,Neutral,4,0,1
1547,34,Male,Florida,Basic,36,98.62,118,6,1,23,78,3,Negative,0,1,1
8165,41,Male,California,Premium,35,123.71,204,5,1,51,49,4,Negative,0,0,0
8603,53,Female,Texas,Premium,28,126.24,221,2,0,31,15,10,Negative,3,0,0
4437,38,Female,Illinois,Premium,5,134.08,89,7,0,84,98,4,Neutral,0,1,0
5683,27,Female,New York,Basic,8,79.61,134,2,4,25,63,4,Neutral,4,1,1
3316,27,Male,Texas,Basic,56,78.86,14,8,3,51,32,10,Negative,3,1,0
4070,53,Female,Texas,Basic,26,155.07,132,6,0,9,48,1,Positive,3,1,1
1111,24,Male,New York,Enterprise,2,152.27,226,0,3,59,68,2,Neutral,2,0,0
7327,43,Male,New York,Basic,15,21.16,419,4,1,65,83,3,Positive,3,0,1
8950,65,Male,Florida,Basic,48,134.35,403,0,4,89,68,8,Positive,0,0,1
6400,66,Female,Florida,Basic,10,113.35,13,9,4,35,51,4,Negative,0,1,1
4014,25,Female,New York,Premium,37,135.26,436,1,4,89,83,3,Neutral,3,1,1
6009,46,Female,Florida,Premium,22,155.8,208,8,0,5,9,5,Neutral,3,0,0
8208,40,Male,Texas,Premium,23,151.95,80,6,0,32,78,6,Neutral,3,0,1
2601,60,Male,New York,Basic,41,194.16,294,9,2,11,90,10,Positive,0,0,0
7218,42,Male,California,Basic,35,22.78,201,6,4,93,68,10,Neutral,4,0,0
7925,45,Female,California,Premium,27,54.54,196,2,4,72,98,5,Negative,2,1,1
3914,30,Female,Florida,Premium,36,147.64,418,1,1,52,36,1,Positive,0,0,1
1472,57,Male,Texas,Basic,24,67.59,208,7,1,73,56,2,Neutral,3,0,0
6887,25,Female,New York,Premium,26,176.95,134,3,4,2,50,7,Neutral,3,1,0
6200,32,Male,Florida,Basic,27,105.17,30,2,1,61,30,9,Neutral,4,0,0
7847,26,Male,Illinois,Basic,59,167.48,162,1,0,39,83,4,Negative,1,1,0
4394,35,Male,Illinois,Premium,7,115.16,146,3,2,82,68,10,Negative,1,1,1
1181,30,Female,California,Basic,10,145.49,429,3,0,68,99,8,Positive,2,1,0
3918,40,Female,California,Premium,27,72.33,89,4,3,9,45,2,Neutral,2,1,0
4763,58,Male,Florida,Basic,10,76.9,487,1,2,43,38,4,Neutral,2,1,1
6843,65,Male,California,Basic,33,161.97,315,6,3,11,70,1,Negative,1,0,1
1326,56,Female,New York,Basic,41,89.18,464,0,3,16,3,1,Negative,1,0,1
3936,44,Male,Illinois,Premium,50,184.62,182,1,2,11,12,1,Neutral,2,0,0
8939,28,Male,California,Basic,35,198.2,285,4,3,51,49,4,Positive,2,1,0
5152,44,Male,California,Basic,27,109.32,259,7,3,70,64,7,Neutral,1,0,0
6739,22,Male,Texas,Basic,37,139.21,119,5,2,26,41,1,Neutral,0,1,1
5609,52,Female,California,Enterprise,27,153.55,402,9,2,13,29,7,Negative,4,1,1
2767,64,Male,New York,Premium,36,53.85,96,8,2,64,60,2,Negative,0,1,0
2161,18,Male,New York,Enterprise,47,143.87,416,2,2,25,56,3,Positive,0,1,1
8383,65,Male,New York,Enterprise,49,119.17,61,9,1,24,63,9,Neutral,1,1,0
7123,30,Female,Texas,Basic,13,94.02,434,0,3,81,18,2,Neutral,0,1,0
7080,44,Male,Florida,Premium,16,146.45,333,0,2,30,81,8,Positive,0,1,0
4621,39,Female,Florida,Premium,10,174.67,34,1,4,67,8,3,Positive,1,1,0
7457,22,Female,Texas,Premium,42,148.56,167,6,3,38,92,2,Positive,2,1,0
8617,60,Female,California,Premium,36,146.3,35,1,0,18,83,7,Neutral,0,1,1
4453,65,Female,Illinois,Basic,40,199.73,179,8,3,31,98,10,Negative,1,1,1
8955,30,Male,Illinois,Basic,40,42.98,23,8,1,79,3,6,Negative,3,1,0
6962,25,Male,Florida,Basic,15,108.75,469,4,0,51,9,1,Positive,4,0,0
5226,49,Female,Florida,Basic,41,72.05,272,1,0,90,25,2,Positive,3,0,1
7919,39,Male,Illinois,Basic,43,40.18,364,5,4,81,23,5,Negative,0,1,1
1261,55,Female,Texas,Premium,46,168.57,354,0,0,1,58,6,Negative,0,0,0
3383,23,Male,Illinois,Premium,15,102.97,70,1,0,97,83,4,Positive,0,0,0
1895,24,Male,New York,Premium,53,96.54,30,3,3,63,27,6,Positive,1,1,1
8143,29,Female,Florida,Premium,38,98.49,126,4,4,57,55,7,Positive,1,0,0
7321,33,Male,Texas,Premium,59,58.57,357,5,2,35,32,8,Positive,4,1,0
2984,67,Male,Florida,Basic,16,98.84,113,9,3,73,32,6,Neutral,4,1,0
3494,56,Male,Illinois,Premium,32,142.59,60,7,1,76,71,6,Neutral,1,0,0
5794,49,Female,New York,Basic,42,19.63,224,0,1,70,2,4,Neutral,0,1,1
8114,25,Female,Florida,Enterprise,43,65.31,232,7,1,86,19,5,Positive,0,1,0
4268,44,Female,Florida,Basic,59,171.79,441,0,4,70,2,3,Positive,4,0,0
1133,54,Female,Florida,Enterprise,56,139.23,27,2,0,95,20,5,Negative,1,0,0
8189,25,Male,Florida,Premium,30,118.08,144,1,2,58,31,4,Neutral,4,0,0
7377,18,Male,California,Basic,52,79.58,368,1,4,80,80,5,Positive,2,1,0
5947,31,Female,California,Basic,51,48.79,457,6,0,57,14,5,Neutral,4,0,0
4091,50,Female,Texas,Basic,18,33.56,69,8,2,96,13,7,Positive,0,1,1
1591,23,Female,New York,Basic,48,20.78,10,3,0,24,35,10,Neutral,2,1,1
1601,31,Female,Florida,Premium,51,132.11,152,4,2,47,5,1,Positive,4,1,0
3753,43,Male,Illinois,Basic,29,73.27,187,7,3,0,53,10,Positive,0,0,1
5892,68,Male,California,Premium,58,144.6,412,7,3,90,43,5,Neutral,1,1,0
6062,35,Female,New York,Premium,16,22.86,136,8,2,37,39,2,Negative,1,1,1
4354,43,Female,Texas,Enterprise,55,189.37,58,0,1,26,92,3,Positive,3,0,1
3999,47,Male,Florida,Enterprise,17,152.13,111,0,2,40,14,2,Positive,4,0,1
2616,58,Male,Florida,Premium,41,48.97,274,5,0,76,48,9,Neutral,0,1,1
8158,30,Female,Florida,Basic,30,31.73,81,9,0,73,54,1,Positive,3,0,1
4631,43,Male,Florida,Premium,45,172.13,199,8,4,61,93,2,Positive,4,0,1
4521,19,Female,Illinois,Premium,48,108.74,108,3,4,25,72,6,Neutral,3,1,1
4547,42,Male,Florida,Basic,37,115.1,235,7,4,92,73,7,Negative,4,0,0
3300,58,Female,Illinois,Premium,10,94.01,226,4,2,11,33,4,Neutral,1,0,1
3646,21,Female,Texas,Basic,21,74.25,378,5,3,38,81,1,Positive,1,0,1
4195,55,Female,Illinois,Basic,21,136.9,407,1,4,36,87,1,Positive,4,1,0
2501,57,Female,New York,Basic,57,190.07,487,7,4,59,46,1,Negative,2,0,0
3331,20,Male,Texas,Premium,40,59.3,397,4,1,33,13,5,Negative,3,0,1
3049,41,Female,New York,Basic,55,153.43,64,2,1,63,91,8,Positive,0,1,0
4520,22,Male,California,Premium,24,67.42,381,1,4,74,51,2,Neutral,3,1,0
2396,20,Female,Illinois,Premium,40,53.63,270,5,3,5,88,1,Positive,2,0,1
1647,47,Male,New York,Basic,35,66.31,447,7,1,37,10,2,Negative,1,1,1
1422,47,Female,New York,Basic,28,84.39,330,6,1,37,86,3,Positive,3,1,1
2852,32,Female,California,Premium,55,62.47,381,2,4,58,91,5,Positive,1,0,0
8707,24,Female,Texas,Basic,10,177.12,130,4,0,18,9,1,Negative,3,0,0
3464,64,Male,Texas,Basic,51,14.16,346,9,4,48,72,3,Positive,4,0,1
5012,35,Male,California,Basic,24,119.86,41,6,4,35,51,9,Negative,2,1,0
6466,31,Male,Illinois,Premium,42,128.65,340,2,3,46,49,7,Positive,3,1,1
5364,25,Male,New York,Basic,36,176.15,399,7,4,61,74,3,Negative,2,1,1
2421,43,Male,Illinois,Premium,52,199.85,238,2,1,10,6,5,Neutral,0,1,1
3863,56,Male,Texas,Basic,30,21.83,460,6,4,25,69,2,Neutral,3,0,0
2547,51,Male,Illinois,Basic,41,142.92,151,6,4,74,43,2,Positive,3,1,0
2342,52,Female,Florida,Basic,40,18.08,416,2,4,40,94,8,Negative,4,1,1
3053,41,Female,California,Premium,53,13.69,52,5,1,1,64,2,Positive,2,1,0
1069,59,Male,Illinois,Premium,44,76.13,386,2,2,69,76,10,Negative,3,0,1
4050,65,Male,California,Basic,44,110.72,258,7,0,28,37,4,Neutral,1,0,1
4318,39,Male,Florida,Premium,41,151.55,277,4,0,67,24,10,Negative,0,1,1
3169,35,Female,New York,Premium,45,145.82,257,0,2,89,11,5,Positive,3,0,0
1907,58,Male,Texas,Premium,11,51.84,202,1,3,37,13,1,Neutral,4,1,1
8075,63,Female,Illinois,Enterprise,26,115.77,101,7,4,64,16,3,Positive,0,1,1
3420,58,Male,Florida,Premium,16,129.48,67,8,0,95,58,4,Negative,0,1,1
7821,21,Male,Illinois,Premium,11,63.18,486,0,2,11,54,10,Neutral,2,0,0
7573,35,Male,Florida,Basic,1,175.42,189,5,2,12,12,4,Negative,1,0,1
5738,38,Male,California,Basic,47,103.67,494,2,1,17,46,10,Negative,3,0,1
1995,69,Male,Texas,Basic,52,139.91,298,6,3,91,39,9,Negative,3,1,0
4722,23,Female,New York,Premium,44,95.92,13,5,0,79,19,9,Positive,0,1,0
7074,48,Male,Illinois,Basic,50,144.88,397,9,3,55,11,5,Neutral,3,1,0
5525,24,Female,California,Premium,18,134.08,302,2,1,66,56,7,Neutral,2,1,0
7769,35,Female,California,Basic,43,76.64,223,8,0,40,18,8,Positive,3,0,1
8553,22,Male,New York,Premium,30,61.9,332,6,3,4,27,10,Negative,1,0,1
6938,24,Male,Texas,Premium,35,27.44,139,4,0,23,48,9,Negative,3,0,0
8759,25,Female,California,Enterprise,7,109.09,236,8,3,1,17,7,Neutral,2,0,0
1152,21,Male,New York,Premium,9,116.87,491,2,4,29,8,7,Positive,0,1,0
2399,55,Male,New York,Basic,9,82.11,273,5,1,30,72,1,Neutral,2,1,0
8845,61,Female,California,Enterprise,18,145.16,11,9,3,13,58,1,Neutral,2,0,0
7973,47,Female,Florida,Premium,32,174.45,445,2,3,18,72,9,Neutral,0,0,0
8130,26,Female,Texas,Premium,47,139.43,305,7,1,7,33,5,Positive,1,0,1
2557,56,Female,New York,Basic,36,47.3,415,3,1,60,18,8,Positive,1,0,0
6847,28,Male,Texas,Basic,25,119.53,266,2,0,32,57,3,Negative,2,1,0
4894,49,Female,California,Basic,51,110.7,336,1,4,54,40,8,Neutral,4,1,0
1104,68,Male,California,Premium,37,198.27,293,2,0,8,26,2,Positive,0,1,1
7878,50,Female,Texas,Basic,31,128.15,358,3,3,64,43,1,Neutral,0,1,1
8568,27,Male,Florida,Basic,41,170.81,14,7,0,52,63,2,Negative,2,0,1
5958,39,Male,New York,Premium,17,138.78,226,6,2,90,71,6,Neutral,1,0,0
7786,44,Female,Illinois,Basic,17,71.37,231,0,4,90,69,4,Positive,2,0,0
4427,66,Female,Illinois,Enterprise,57,183.52,483,2,3,74,86,2,Negative,1,1,1
7140,38,Male,California,Enterprise,58,199.49,157,7,1,39,78,3,Negative,1,0,0
5799,24,Female,Illinois,Enterprise,12,127.37,221,5,2,38,36,10,Neutral,3,1,0
5213,45,Male,Florida,Basic,23,129.79,66,5,1,72,59,8,Neutral,4,0,1
7523,43,Male,Texas,Premium,42,117.59,187,5,2,83,5,5,Neutral,0,0,1
1622,31,Female,New York,Basic,44,18.11,218,8,2,32,81,7,Positive,3,1,0
5447,48,Female,Texas,Basic,32,165.41,153,0,3,51,22,4,Negative,0,1,1
2735,48,Female,Florida,Premium,57,30.94,51,7,3,88,79,9,Negative,0,0,1
7211,24,Male,California,Premium,29,24.76,28,6,1,85,20,7,Positive,0,0,0
3820,26,Female,California,Basic,9,106.86,326,5,0,83,82,1,Neutral,3,0,0
4344,27,Female,New York,Premium,22,196.06,442,6,2,15,10,7,Positive,1,1,0
2083,30,Female,California,Basic,36,151.06,224,1,3,16,92,6,Negative,1,1,1
4314,55,Male,Florida,Basic,53,37.07,308,6,4,7,34,9,Neutral,2,0,0
6594,28,Male,California,Premium,7,93.35,159,6,2,49,92,7,Negative,1,1,1
4824,46,Female,Illinois,Basic,15,143.93,137,3,3,34,75,8,Neutral,0,0,1
1029,28,Female,California,Premium,39,22.34,338,9,3,28,6,3,Neutral,2,1,1
1306,28,Male,New York,Enterprise,20,147.84,338,1,3,1,72,7,Negative,3,1,0
1612,32,Female,Florida,Premium,48,118.04,275,2,2,46,1,7,Negative,0,1,1
3734,27,Male,Texas,Basic,37,145.23,94,5,3,75,86,6,Neutral,4,0,1
8271,36,Female,California,Premium,9,78.27,289,5,3,82,59,7,Negative,1,0,0
7494,65,Female,California,Premium,44,117.05,197,7,1,28,72,6,Positive,4,0,0
8613,37,Male,Florida,Basic,43,170.81,422,1,4,86,25,9,Negative,2,0,0
1780,44,Female,Illinois,Premium,30,145.28,432,6,2,10,23,6,Neutral,4,1,0
2789,58,Female,New York,Basic,2,94.93,106,6,0,86,88,4,Negative,1,1,0
2134,19,Male,New York,Premium,27,192.01,138,4,3,1,84,3,Negative,3,0,0
2056,23,Female,Texas,Basic,4,81.75,31,3,1,73,16,2,Positive,3,1,0
6912,50,Female,Illinois,Premium,26,27.28,440,3,3,86,41,1,Negative,3,0,0
5609,52,Female,California,Enterprise,27,153.55,402,9,2,13,29,7,Negative,4,1,1
8158,30,Female,Florida,Basic,30,31.73,81,9,0,73,54,1,Positive,3,0,1
3702,22,Male,Illinois,Premium,22,21.41,71,5,0,64,38,6,Negative,0,0,0
6064,45,Male,Florida,Basic,19,144.95,138,7,0,20,71,10,Positive,0,0,1
2517,25,Male,Florida,Enterprise,35,92.92,256,3,2,47,81,9,Positive,4,0,1
7919,39,Male,Illinois,Basic,43,40.18,364,5,4,81,23,5,Negative,0,1,1
5580,46,Female,Illinois,Basic,43,151.67,465,6,0,91,98,1,Positive,3,1,1
3882,53,Female,Texas,Basic,24,57.89,381,8,1,8,98,1,Neutral,2,1,0
4367,60,Female,California,Premium,33,48.05,363,6,2,97,16,8,Neutral,2,1,0
3853,62,Male,Texas,Basic,3,143.37,90,3,2,94,90,8,Neutral,2,0,1
7791,30,Male,Illinois,Premium,23,163.51,79,6,2,35,31,1,Negative,1,1,1
7932,36,Female,California,Premium,18,98.46,152,3,4,42,30,2,Neutral,3,1,1
4253,33,Female,Florida,Basic,11,61.53,177,4,3,2,3,7,Negative,1,0,1
6521,60,Female,Texas,Basic,9,114.52,136,6,2,99,98,5,Positive,1,1,0
3917,43,Female,Florida,Premium,37,167.18,19,1,4,71,72,7,Neutral,3,1,0
6055,45,Male,Florida,Basic,22,58.87,419,4,4,42,54,2,Neutral,3,1,0
1636,45,Female,California,Basic,54,138.03,53,8,2,78,56,10,Negative,3,1,0
4572,46,Male,Florida,Premium,19,161.97,412,4,4,45,10,9,Neutral,0,1,0
8573,48,Male,California,Enterprise,5,89.5,304,7,2,58,36,3,Neutral,2,0,1
1155,36,Female,California,Basic,53,140.14,30,0,1,95,92,10,Positive,0,0,1
7120,44,Male,California,Basic,4,155.23,181,8,3,39,79,5,Neutral,0,0,1
5083,49,Male,Florida,Basic,22,73.02,101,5,0,7,91,2,Negative,2,0,1
8164,49,Female,Texas,Premium,40,42.39,140,3,4,37,47,6,Neutral,0,1,1
3015,36,Female,Texas,Basic,58,61.79,145,1,0,33,40,8,Positive,0,0,0
3147,42,Female,Illinois,Basic,25,137.66,473,1,0,2,89,7,Neutral,0,0,0
4615,32,Male,California,Enterprise,7,160.83,301,8,1,65,14,6,Negative,4,1,1
5193,37,Male,Illinois,Premium,37,154.32,323,9,1,44,71,4,Negative,4,1,0
7449,29,Female,California,Premium,50,175.46,70,5,4,16,41,1,Neutral,2,0,0
2523,19,Male,Illinois,Premium,17,32.54,45,9,1,42,87,3,Positive,3,1,0
1056,20,Female,Texas,Premium,17,97.27,214,4,4,82,69,10,Neutral,4,0,1
1841,42,Female,California,Basic,45,93.25,326,9,2,97,37,8,Neutral,0,0,0
5321,32,Female,Texas,Premium,17,175.77,43,8,1,65,66,3,Negative,4,0,1
1375,40,Male,Texas,Basic,56,41.97,442,1,1,54,45,7,Neutral,0,1,0
7008,32,Female,Florida,Premium,20,110.13,180,0,1,15,13,4,Negative,3,1,1
7735,51,Male,California,Premium,46,70.8,133,2,1,31,49,5,Positive,1,0,1
5027,55,Female,Florida,Basic,42,150.09,221,3,3,4,27,7,Neutral,1,0,1
4589,31,Female,Illinois,Premium,51,150.76,223,2,4,79,80,7,Negative,0,0,1
5123,39,Female,Florida,Premium,6,40.88,333,0,1,41,8,7,Negative,3,1,0
5920,32,Female,California,Premium,59,35.97,325,5,2,10,65,10,Positive,2,1,1
4012,54,Male,Illinois,Basic,27,84.01,456,3,3,94,26,1,Positive,2,1,0
6305,43,Male,California,Premium,4,101.05,10,5,4,21,66,8,Neutral,2,0,0
2028,32,Male,Texas,Basic,52,76.46,141,6,3,7,82,4,Neutral,1,1,0
5653,51,Male,New York,Basic,20,90.1,20,3,1,90,53,2,Positive,2,1,0
1749,24,Female,Texas,Basic,49,40.11,362,7,1,96,49,3,Negative,2,1,0
8710,19,Female,Florida,Enterprise,26,73.49,65,7,3,67,72,1,Positive,4,1,0
4779,18,Male,California,Basic,55,179.11,68,4,1,21,52,9,Positive,1,1,1
2947,38,Male,Florida,Enterprise,30,83.79,248,8,0,37,56,10,Neutral,3,1,0
7900,55,Male,Florida,Basic,7,118.82,238,0,0,73,72,3,Positive,4,1,1
2920,38,Male,Florida,Premium,45,111.25,90,4,0,33,55,7,Positive,4,0,1
4245,58,Female,Florida,Enterprise,58,33.02,337,4,4,53,43,6,Negative,2,1,0
6846,66,Male,Florida,Premium,41,145.86,496,9,2,45,4,2,Neutral,2,0,1
5422,48,Male,Illinois,Enterprise,58,48.72,392,7,3,53,64,6,Positive,3,1,1
8041,18,Male,New York,Premium,9,175.08,188,4,3,27,34,3,Neutral,0,0,1
1556,29,Male,Illinois,Basic,29,186.43,471,3,4,47,47,6,Negative,0,0,0
5252,40,Male,Texas,Enterprise,5,107.94,382,6,2,74,10,4,Neutral,4,1,1
7590,44,Male,New York,Premium,23,68.49,42,6,3,17,51,3,Neutral,1,1,0
3901,39,Male,Texas,Premium,32,155.96,199,3,1,78,78,2,Negative,3,0,0
7858,36,Female,Illinois,Premium,52,120.52,142,4,0,33,20,9,Negative,3,1,0
7910,68,Male,California,Basic,26,105.1,68,3,0,78,97,7,Neutral,0,1,0
2347,43,Male,Texas,Premium,6,125.65,118,8,2,37,33,10,Positive,4,0,1
6371,25,Female,New York,Enterprise,48,64.46,93,0,0,55,24,8,Negative,3,0,1
3098,45,Female,Texas,Premium,25,57.55,408,9,0,21,97,2,Neutral,1,0,0
6724,49,Female,California,Premium,3,62.29,261,8,2,23,71,5,Positive,2,1,1
4032,65,Male,Illinois,Premium,1,61.91,141,1,2,32,0,1,Neutral,0,0,0
2453,63,Male,Texas,Basic,32,93.2,104,6,0,66,16,4,Neutral,3,1,0
7418,32,Female,Texas,Basic,56,142.48,31,6,3,21,57,7,Negative,0,0,1
8867,67,Female,New York,Premium,26,197.93,97,1,0,8,38,5,Negative,4,0,1
2708,22,Female,Illinois,Basic,47,62.47,267,6,0,69,10,8,Negative,2,0,0
8494,24,Female,Florida,Basic,43,126.03,454,4,0,54,68,7,Negative,2,1,1
1809,65,Male,New York,Premium,11,172.69,134,6,2,78,43,3,Neutral,0,1,0
2085,46,Male,New York,Premium,27,15.41,37,8,0,79,8,10,Neutral,3,1,0
5819,59,Female,New York,Premium,7,84.44,437,5,2,51,68,4,Negative,2,1,0
3691,66,Male,Florida,Premium,52,52.17,246,7,4,17,40,7,Negative,1,0,1
6110,47,Male,New York,Basic,35,167.69,290,5,3,68,64,10,Neutral,1,0,0
7303,61,Female,New York,Basic,54,188.73,114,1,3,70,65,3,Positive,1,0,0
7525,34,Female,Illinois,Basic,8,84.92,162,4,2,9,94,5,Neutral,3,1,1
8739,18,Male,Illinois,Premium,46,184.21,469,1,2,82,97,8,Negative,2,1,0
8105,31,Male,New York,Basic,14,116.97,221,1,0,74,90,9,Neutral,1,0,0
6873,25,Female,New York,Basic,11,103.8,137,9,1,99,65,1,Negative,1,1,0
5538,22,Female,California,Basic,46,146.17,315,2,4,87,46,6,Positive,4,1,1
4030,63,Male,Texas,Premium,7,175.06,38,8,3,9,97,1,Negative,0,0,1
5659,65,Female,Texas,Basic,35,75.46,24,0,4,96,42,8,Positive,4,0,1
4524,19,Female,Florida,Basic,55,140.71,256,3,0,23,55,8,Negative,3,0,1
6924,39,Female,Texas,Basic,2,78.77,204,1,0,12,34,5,Neutral,1,0,1
5436,26,Female,Texas,Basic,47,130.55,488,0,3,59,56,3,Negative,3,0,1
8309,50,Male,New York,Basic,48,107.03,205,4,1,11,88,6,Neutral,3,0,1
3477,31,Female,Florida,Basic,51,117.03,430,7,4,3,96,9,Negative,2,0,1
2507,45,Female,Florida,Basic,7,79.62,243,8,1,53,92,6,Positive,0,0,1
7191,38,Male,Texas,Basic,57,53.68,357,5,0,85,70,1,Positive,1,1,0
2014,30,Female,Illinois,Basic,28,117.99,132,2,2,87,56,4,Positive,2,1,0
4658,56,Male,Texas,Premium,15,41.64,106,7,1,47,36,6,Negative,4,1,0
8466,66,Female,Florida,Premium,30,34.14,129,9,4,72,98,9,Positive,0,0,1
6032,35,Female,Illinois,Basic,59,112.92,363,5,4,26,94,2,Neutral,2,1,0
2435,52,Female,Texas,Premium,36,36.48,446,0,2,10,41,9,Neutral,4,0,0
7283,32,Female,New York,Premium,21,40.26,109,3,0,41,24,1,Positive,4,1,0
6914,51,Male,New York,Basic,14,144.04,335,9,1,34,22,8,Positive,4,1,0
1120,62,Male,New York,Premium,4,52.03,442,3,1,63,77,1,Positive,4,0,0
6722,60,Male,California,Enterprise,8,105.55,114,1,0,8,75,3,Positive,3,1,1
1137,43,Female,Texas,Enterprise,38,17.16,47,7,2,39,53,1,Negative,2,1,0
7697,42,Female,Texas,Basic,53,193.17,311,2,0,49,20,2,Neutral,4,1,1
4270,20,Female,California,Basic,29,130.79,464,1,2,82,74,8,Positive,3,0,0
5759,41,Female,Florida,Premium,22,56.36,79,4,4,96,32,2,Negative,4,1,1
7630,51,Female,Illinois,Basic,33,17.08,124,9,2,50,74,6,Positive,3,0,0
1029,28,Female,California,Premium,39,22.34,338,9,3,28,6,3,Neutral,2,1,1
1380,34,Female,California,Basic,48,132.91,152,2,2,2,25,8,Neutral,1,1,0
4099,64,Female,New York,Premium,11,151.69,436,5,4,83,29,10,Positive,2,0,0
5876,58,Male,Texas,Basic,15,193.2,237,6,1,88,81,7,Positive,1,0,0
6401,62,Male,Florida,Basic,21,168.78,254,7,0,15,18,2,Negative,1,1,0
1276,20,Male,Texas,Basic,34,182.0,322,4,1,93,19,10,Positive,3,0,1
1078,50,Female,Illinois,Basic,54,136.56,174,3,3,16,89,7,Negative,3,1,1
4570,30,Female,Illinois,Enterprise,41,79.24,286,1,1,36,93,7,Negative,0,0,1
4272,64,Male,Illinois,Premium,8,146.88,96,4,2,69,36,3,Neutral,3,0,0
1666,46,Female,New York,Enterprise,51,89.47,36,8,0,2,22,10,Positive,3,0,0
3010,53,Female,Texas,Premium,27,57.64,477,3,2,95,74,10,Neutral,4,1,1
8912,48,Male,New York,Premium,49,171.07,447,6,3,11,80,9,Neutral,0,0,0
6735,42,Male,Illinois,Basic,3,147.25,118,4,0,33,79,4,Neutral,3,1,1
6443,47,Female,Florida,Basic,10,101.35,177,1,4,1,33,10,Negative,1,0,0
8730,46,Male,Texas,Premium,9,52.17,282,8,0,25,95,7,Positive,4,0,0
8236,68,Male,New York,Premium,55,130.87,399,3,2,19,48,7,Neutral,0,0,1
6198,49,Male,New York,Premium,20,154.95,278,1,1,45,57,9,Positive,1,0,0
7107,30,Male,Florida,Basic,12,181.22,363,8,1,39,32,3,Positive,0,0,1
3310,45,Female,Texas,Premium,46,187.39,394,3,1,55,44,4,Positive,3,1,0
1679,67,Male,Texas,Premium,41,129.18,453,6,4,65,21,5,Neutral,4,0,1
3470,29,Female,Illinois,Premium,22,162.54,341,6,0,16,54,2,Negative,3,0,0
8933,38,Female,Florida,Enterprise,46,107.59,430,7,3,66,73,8,Positive,1,1,0
4757,59,Male,Illinois,Premium,12,142.47,470,2,2,45,71,10,Neutral,1,0,1
2920,38,Male,Florida,Premium,45,111.25,90,4,0,33,55,7,Positive,4,0,1
4649,57,Female,Florida,Basic,34,69.57,295,3,2,75,52,4,Negative,3,0,0
2208,61,Female,New York,Premium,22,194.75,93,5,3,5,72,10,Positive,4,0,1
6959,53,Female,California,Basic,57,49.27,407,4,4,37,29,1,Negative,1,1,0
2970,62,Female,New York,Basic,20,156.67,139,0,2,90,5,8,Positive,0,0,1
1105,65,Male,California,Premium,11,105.2,46,9,4,44,82,5,Positive,0,1,0
2695,69,Female,Illinois,Premium,37,144.05,453,6,0,50,82,3,Positive,1,1,0
6626,41,Female,New York,Basic,47,28.5,239,3,1,23,96,6,Neutral,0,1,0
1071,49,Female,Illinois,Enterprise,55,147.71,139,6,0,63,67,6,Negative,3,1,0
2157,30,Female,Illinois,Basic,13,10.68,105,4,1,79,32,9,Positive,4,1,1
2536,57,Male,Illinois,Premium,11,135.81,403,7,1,61,85,10,Negative,3,0,0
1129,50,Female,California,Basic,14,186.13,466,7,2,55,8,6,Positive,0,0,0
5593,35,Female,New York,Basic,2,62.01,110,4,0,57,51,5,Positive,1,0,0
2269,50,Female,California,Basic,48,72.92,471,2,1,76,84,10,Negative,3,1,1
2285,30,Male,California,Basic,27,15.69,12,1,2,24,2,3,Positive,4,0,0
4843,44,Male,California,Basic,9,72.57,50,8,0,4,38,3,Negative,1,1,0
3221,27,Female,Florida,Basic,1,157.63,461,3,4,65,23,7,Positive,2,0,1
4527,41,Female,California,Premium,26,41.69,187,6,1,84,38,2,Neutral,0,1,0
5312,20,Female,Florida,Basic,40,19.95,387,8,3,61,98,5,Positive,0,0,1
7689,65,Male,California,Premium,29,177.03,355,7,4,46,34,5,Neutral,3,1,0
6373,41,Male,Illinois,Basic,58,42.58,408,8,2,48,66,9,Negative,3,1,1
3110,57,Female,Illinois,Premium,31,33.66,313,5,0,69,63,5,Negative,2,1,0
3833,30,Female,Texas,Premium,57,98.47,410,6,4,61,75,3,Neutral,2,1,1
2459,41,Male,Texas,Premium,39,195.27,305,3,1,31,30,7,Positive,4,0,1
4529,43,Female,Illinois,Basic,18,189.07,220,4,0,32,99,3,Negative,4,1,0
1065,34,Male,Illinois,Premium,18,64.56,246,1,0,15,22,1,Negative,3,0,1
7160,67,Female,Texas,Basic,25,128.86,96,2,1,78,89,1,Neutral,0,0,1
1341,65,Male,Illinois,Basic,4,18.7,58,2,2,33,55,10,Negative,4,0,0
2912,64,Female,Florida,Premium,58,84.91,467,7,0,53,63,9,Negative,4,0,0
1061,22,Male,Florida,Basic,52,119.88,298,5,3,19,11,4,Negative,1,0,0
